id,date_created,user_created_id,changes,fire_perimeter_id
448,2025-03-28 02:40:14.567560+00:00,1,"{""is_historical"": [false, true]}",477
449,2025-03-28 13:43:08.962861+00:00,3729,"{""is_visible"": [true, false]}",474
450,2025-03-28 13:43:09.051575+00:00,3729,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",479
451,2025-03-28 13:43:34.101725+00:00,3729,"{""is_visible"": [true, false]}",479
452,2025-03-28 13:43:34.156856+00:00,3729,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",480
453,2025-03-28 18:14:11.508381+00:00,27129,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",481
454,2025-03-28 19:36:27.718521+00:00,3729,"{""approval_status"": [""pending"", ""rejected""]}",483
455,2025-03-28 19:36:44.093584+00:00,3729,"{""approval_status"": [""pending"", ""rejected""]}",482
456,2025-03-29 15:54:51.863861+00:00,3729,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",485
457,2025-03-29 23:07:17.603552+00:00,16,"{""approval_status"": [""pending"", ""rejected""]}",486
458,2025-03-30 00:55:15.426467+00:00,1,"{""is_historical"": [false, true]}",481
459,2025-03-31 19:43:29.048869+00:00,3729,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",488
460,2025-04-01 13:25:15.905447+00:00,1,"{""is_historical"": [false, true]}",460
461,2025-04-01 17:08:26.698459+00:00,9,"{""is_historical"": [false, true]}",465
462,2025-04-03 20:09:28.667714+00:00,3729,"{""approval_status"": [""pending"", ""rejected""]}",490
463,2025-04-03 22:23:29.933366+00:00,3729,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",491
464,2025-04-03 22:39:06.730758+00:00,2255,"{""is_visible"": [true, false]}",491
465,2025-04-03 22:39:06.793095+00:00,2255,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",492
466,2025-04-04 01:00:42.103063+00:00,16,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",494
467,2025-04-04 03:57:15.984095+00:00,16,"{""is_historical"": [false, true]}",494
468,2025-04-04 11:54:13.259443+00:00,3729,"{""is_visible"": [true, false]}",492
469,2025-04-04 11:54:13.511121+00:00,3729,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",493
470,2025-04-04 14:16:47.557280+00:00,3729,"{""is_visible"": [true, false]}",493
471,2025-04-04 14:16:47.745277+00:00,3729,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",495
472,2025-04-04 23:10:01.407320+00:00,16,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",496
473,2025-04-04 23:54:36.934115+00:00,16,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",497
474,2025-04-05 08:26:04.155496+00:00,16,"{""is_historical"": [false, true]}",497
475,2025-04-05 23:33:39.869322+00:00,16,"{""approval_status"": [""pending"", ""rejected""]}",498
476,2025-04-07 01:11:45.139976+00:00,2255,"{""geo_event_id"": [null, 45324]}",499
477,2025-04-07 01:11:52.613162+00:00,2255,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",499
478,2025-04-07 07:13:01.422766+00:00,2255,"{""is_historical"": [false, true]}",499
479,2025-04-07 19:20:41.031489+00:00,27127,"{""is_historical"": [false, true]}",496
480,2025-04-08 16:15:28.360903+00:00,3729,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",503
481,2025-04-08 19:46:03.515687+00:00,3729,"{""approval_status"": [""pending"", ""rejected""]}",504
482,2025-04-09 13:59:32.818920+00:00,3729,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",506
483,2025-04-09 21:54:49.493093+00:00,9,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",509
484,2025-04-09 21:55:19.090729+00:00,2255,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",508
485,2025-04-10 00:40:09.970250+00:00,16,"{""is_historical"": [false, true]}",508
486,2025-04-10 02:46:55.094770+00:00,16,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",511
487,2025-04-10 02:46:58.548565+00:00,16,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",512
488,2025-04-10 05:40:17.368615+00:00,1,"{""is_historical"": [false, true]}",509
489,2025-04-10 17:24:40.969477+00:00,3729,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",514
490,2025-04-10 17:45:36.752269+00:00,26461,"{""is_historical"": [false, true]}",506
491,2025-04-10 19:24:57.286479+00:00,2255,"{""is_visible"": [false, true], ""geo_event_id"": [null, 44477], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",517
492,2025-04-10 19:25:57.199995+00:00,2255,"{""is_visible"": [false, true], ""geo_event_id"": [null, 44793], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",516
493,2025-04-11 01:52:37.261103+00:00,2255,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",518
494,2025-04-11 06:40:17.667095+00:00,1,"{""is_historical"": [false, true]}",518
495,2025-04-11 13:21:07.160796+00:00,3729,"{""geo_event_id"": [null, 44793]}",519
496,2025-04-11 13:21:13.937065+00:00,3729,"{""is_visible"": [true, false]}",516
497,2025-04-11 13:21:14.483760+00:00,3729,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",519
498,2025-04-11 21:35:50.938796+00:00,3729,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",524
499,2025-04-11 22:33:29.483826+00:00,3729,"{""approval_status"": [""pending"", ""rejected""]}",525
500,2025-04-11 22:48:18.217744+00:00,3729,"{""approval_status"": [""pending"", ""rejected""]}",526
501,2025-04-12 07:40:17.651612+00:00,1,"{""is_historical"": [false, true]}",512
502,2025-04-12 09:46:22.654196+00:00,16,"{""is_historical"": [false, true]}",524
503,2025-04-12 15:18:35.104439+00:00,3729,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",530
504,2025-04-12 16:37:02.816068+00:00,3729,"{""approval_status"": [""pending"", ""rejected""]}",531
505,2025-04-12 21:15:38.472584+00:00,2255,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",532
506,2025-04-12 23:01:17.139213+00:00,16,"{""is_historical"": [false, true]}",532
507,2025-04-12 23:07:24.557904+00:00,2255,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",536
508,2025-04-13 00:03:23.265557+00:00,16,"{""approval_status"": [""pending"", ""rejected""]}",537
509,2025-04-13 00:03:59.033202+00:00,16,"{""approval_status"": [""pending"", ""rejected""]}",535
510,2025-04-13 00:04:17.799937+00:00,16,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",534
511,2025-04-13 00:04:35.524131+00:00,16,"{""approval_status"": [""pending"", ""rejected""]}",533
512,2025-04-13 09:29:44.463487+00:00,16,"{""is_historical"": [false, true]}",530
513,2025-04-13 20:10:41.376943+00:00,2255,"{""approval_status"": [""pending"", ""rejected""]}",538
514,2025-04-13 20:10:46.975240+00:00,2255,"{""approval_status"": [""pending"", ""rejected""]}",539
515,2025-04-14 04:14:26.680711+00:00,27127,"{""is_historical"": [false, true]}",503
516,2025-04-14 17:49:57.611183+00:00,2255,"{""approval_status"": [""pending"", ""rejected""]}",542
517,2025-04-14 17:50:19.207021+00:00,2255,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",543
518,2025-04-14 17:50:28.947402+00:00,2255,"{""approval_status"": [""pending"", ""rejected""]}",544
519,2025-04-14 17:50:54.443712+00:00,2255,"{""is_visible"": [true, false]}",511
520,2025-04-14 17:50:54.568143+00:00,2255,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",545
521,2025-04-14 17:51:13.699604+00:00,2255,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",546
522,2025-04-14 19:34:20.913593+00:00,2255,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",549
523,2025-04-14 19:38:07.667635+00:00,2255,"{""approval_status"": [""pending"", ""rejected""]}",551
524,2025-04-14 19:38:09.782640+00:00,2255,"{""approval_status"": [""pending"", ""rejected""]}",550
525,2025-04-14 22:36:06.725449+00:00,2255,"{""is_visible"": [true, false]}",546
526,2025-04-14 22:36:06.834174+00:00,2255,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",552
527,2025-04-15 17:41:34.201671+00:00,3729,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",556
528,2025-04-15 20:25:18.612188+00:00,1,"{""is_historical"": [false, true]}",545
529,2025-04-16 04:57:26.752428+00:00,9,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",574
530,2025-04-16 04:57:39.706933+00:00,9,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",576
531,2025-04-16 04:57:47.801553+00:00,9,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",577
532,2025-04-16 04:57:56.638917+00:00,9,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",578
533,2025-04-16 04:58:04.796509+00:00,9,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",572
534,2025-04-16 05:00:47.802628+00:00,9,"{""approval_status"": [""pending"", ""rejected""]}",575
535,2025-04-16 05:00:52.364412+00:00,9,"{""approval_status"": [""pending"", ""rejected""]}",573
536,2025-04-16 13:31:34.779058+00:00,33056,"{""is_historical"": [false, true]}",556
537,2025-04-16 16:21:42.935583+00:00,3729,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",581
538,2025-04-17 01:50:52.003959+00:00,161473,"{""is_historical"": [false, true]}",552
539,2025-04-17 02:03:09.791753+00:00,2255,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",579
540,2025-04-17 02:05:44.636748+00:00,2255,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",585
541,2025-04-17 02:06:50.211754+00:00,2255,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",589
542,2025-04-17 02:07:17.936599+00:00,2255,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",592
543,2025-04-17 02:08:17.957629+00:00,2255,"{""is_visible"": [true, false], ""is_historical"": [true, false], ""approval_status"": [""approved"", ""rejected""]}",592
544,2025-04-17 02:08:41.846009+00:00,2255,"{""approval_status"": [""pending"", ""rejected""]}",594
545,2025-04-17 02:16:16.964547+00:00,3729,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",593
546,2025-04-17 02:26:39.584268+00:00,2255,"{""is_historical"": [false, true]}",593
547,2025-04-17 15:06:16.850183+00:00,27129,"{""is_historical"": [false, true]}",579
548,2025-04-17 15:08:50.930563+00:00,27129,"{""is_historical"": [false, true]}",585
549,2025-04-17 17:23:27.011784+00:00,3729,"{""approval_status"": [""pending"", ""rejected""]}",597
550,2025-04-17 17:24:27.577726+00:00,3729,"{""geo_event_id"": [null, 46247]}",598
551,2025-04-17 17:26:15.161851+00:00,3729,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",596
552,2025-04-18 00:07:13.013899+00:00,16,"{""is_historical"": [false, true]}",596
553,2025-04-18 02:32:06.763495+00:00,2255,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",600
554,2025-04-18 02:32:34.694864+00:00,2255,"{""approval_status"": [""pending"", ""rejected""]}",602
555,2025-04-18 02:33:06.077608+00:00,2255,"{""approval_status"": [""pending"", ""rejected""]}",603
556,2025-04-18 02:33:21.609365+00:00,2255,"{""geo_event_id"": [null, 46323]}",603
557,2025-04-18 04:50:48.160407+00:00,2255,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",604
558,2025-04-18 06:24:51.495700+00:00,16,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",605
559,2025-04-18 17:22:09.673628+00:00,2255,"{""is_visible"": [true, false]}",605
560,2025-04-18 17:22:09.752263+00:00,2255,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",607
561,2025-04-18 19:01:20.278113+00:00,3729,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",609
562,2025-04-18 22:31:08.502836+00:00,2255,"{""approval_status"": [""pending"", ""rejected""]}",611
563,2025-04-18 22:49:40.264006+00:00,2255,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",613
564,2025-04-18 23:29:04.143433+00:00,16,"{""is_historical"": [false, true]}",607
565,2025-04-18 23:30:43.304179+00:00,2255,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",614
566,2025-04-19 00:12:45.692366+00:00,2255,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",615
567,2025-04-19 00:21:02.450045+00:00,2255,"{""geo_event_id"": [null, 46415]}",616
568,2025-04-19 00:21:11.416993+00:00,2255,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",616
569,2025-04-19 00:34:12.591244+00:00,2255,"{""is_visible"": [true, false]}",616
570,2025-04-19 00:34:12.701023+00:00,2255,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",617
571,2025-04-19 00:42:05.108645+00:00,2255,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",618
572,2025-04-19 01:23:27.729321+00:00,2255,"{""is_visible"": [true, false]}",617
573,2025-04-19 01:23:27.854241+00:00,2255,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",619
574,2025-04-19 01:23:31.002030+00:00,2255,"{""is_visible"": [true, false]}",618
575,2025-04-19 01:23:31.138774+00:00,2255,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",620
576,2025-04-19 01:54:21.482516+00:00,2255,"{""is_visible"": [true, false]}",620
577,2025-04-19 01:54:21.592193+00:00,2255,"{""is_visible"": [false, true]}",618
578,2025-04-19 01:54:46.025007+00:00,2255,"{""is_visible"": [true, false]}",618
579,2025-04-19 01:54:46.258561+00:00,2255,"{""is_visible"": [false, true]}",620
580,2025-04-19 03:37:43.239030+00:00,9,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",622
581,2025-04-19 04:14:47.558440+00:00,9,"{""is_historical"": [false, true]}",614
582,2025-04-19 05:55:18.896164+00:00,1,"{""is_historical"": [false, true]}",620
583,2025-04-19 06:55:18.908032+00:00,1,"{""is_historical"": [false, true]}",613
584,2025-04-19 09:08:52.637224+00:00,16,"{""is_historical"": [false, true]}",615
585,2025-04-19 17:22:20.775359+00:00,27747,"{""is_historical"": [false, true]}",581
586,2025-04-19 19:20:02.077843+00:00,2255,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",625
587,2025-04-19 19:20:14.988360+00:00,2255,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",623
588,2025-04-19 23:25:18.935264+00:00,1,"{""is_historical"": [false, true]}",622
589,2025-04-19 23:34:44.343610+00:00,2255,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",629
590,2025-04-20 08:16:31.288594+00:00,16,"{""is_historical"": [false, true]}",604
591,2025-04-20 20:23:01.046262+00:00,2255,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",632
592,2025-04-20 20:23:34.701692+00:00,2255,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",633
593,2025-04-20 22:06:37.470759+00:00,2255,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",634
594,2025-04-20 22:43:01.707124+00:00,16,"{""is_historical"": [false, true]}",625
595,2025-04-20 22:43:44.911404+00:00,16,"{""is_historical"": [false, true]}",623
596,2025-04-20 22:45:13.798054+00:00,16,"{""is_historical"": [false, true]}",619
597,2025-04-21 03:25:19.147369+00:00,1,"{""is_historical"": [false, true]}",633
598,2025-04-21 06:55:19.246098+00:00,1,"{""is_historical"": [false, true]}",634
599,2025-04-21 19:51:01.412410+00:00,2255,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",635
600,2025-04-21 19:51:23.514238+00:00,2255,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",636
601,2025-04-21 23:48:37.337240+00:00,16,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",640
602,2025-04-22 09:10:32.704707+00:00,16,"{""is_historical"": [false, true]}",640
603,2025-04-22 09:11:34.024773+00:00,16,"{""is_historical"": [false, true]}",629
604,2025-04-22 15:07:40.412930+00:00,27129,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",643
605,2025-04-22 18:07:29.847357+00:00,26461,"{""is_historical"": [false, true]}",643
606,2025-04-22 22:37:45.333382+00:00,16,"{""approval_status"": [""pending"", ""rejected""]}",651
607,2025-04-22 22:38:22.007660+00:00,16,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",652
608,2025-04-22 23:12:55.837788+00:00,2255,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",653
609,2025-04-22 23:32:52.494144+00:00,2255,"{""is_visible"": [true, false]}",653
610,2025-04-22 23:32:52.619314+00:00,2255,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",654
611,2025-04-23 02:35:41.797531+00:00,2255,"{""geo_event_id"": [null, 46743]}",656
612,2025-04-23 02:36:16.805447+00:00,2255,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",656
613,2025-04-23 02:39:02.780964+00:00,2255,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",657
614,2025-04-23 03:21:46.439751+00:00,2255,"{""is_visible"": [true, false]}",657
615,2025-04-23 03:21:46.738856+00:00,2255,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",658
616,2025-04-23 03:23:22.902890+00:00,2255,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",655
617,2025-04-23 03:24:53.548025+00:00,2255,"{""is_historical"": [false, true]}",656
618,2025-04-23 05:10:19.452848+00:00,1,"{""is_historical"": [false, true]}",654
619,2025-04-23 22:03:39.535773+00:00,27747,"{""is_historical"": [false, true]}",536
620,2025-04-23 22:43:14.499123+00:00,2255,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",662
621,2025-04-23 23:08:59.906567+00:00,2255,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",663
622,2025-04-24 00:55:44.643175+00:00,2255,"{""is_visible"": [true, false]}",662
623,2025-04-24 00:55:44.731384+00:00,2255,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",664
624,2025-04-24 01:10:19.593564+00:00,1,"{""is_historical"": [false, true]}",658
625,2025-04-24 03:40:19.803451+00:00,1,"{""is_historical"": [false, true]}",664
626,2025-04-24 06:27:56.375617+00:00,16,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",667
627,2025-04-24 09:58:20.511188+00:00,16,"{""is_historical"": [false, true]}",667
628,2025-04-24 23:24:13.666909+00:00,9,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",674
629,2025-04-24 23:29:32.006221+00:00,9,"{""approval_status"": [""pending"", ""rejected""]}",675
630,2025-04-24 23:29:37.761994+00:00,9,"{""approval_status"": [""pending"", ""rejected""]}",673
631,2025-04-24 23:29:48.950208+00:00,9,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",672
632,2025-04-24 23:29:55.797726+00:00,9,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",671
633,2025-04-24 23:30:00.165406+00:00,9,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",670
634,2025-04-24 23:30:03.480212+00:00,9,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",669
635,2025-04-25 02:49:20.345660+00:00,9,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",676
636,2025-04-25 02:52:08.643273+00:00,9,"{""approval_status"": [""pending"", ""rejected""]}",678
637,2025-04-25 02:52:16.710275+00:00,9,"{""approval_status"": [""pending"", ""rejected""]}",679
638,2025-04-25 02:52:23.529551+00:00,9,"{""approval_status"": [""pending"", ""rejected""]}",680
639,2025-04-25 02:52:39.160406+00:00,9,"{""is_visible"": [true, false]}",674
640,2025-04-25 02:52:39.264667+00:00,9,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",677
641,2025-04-25 09:01:15.689915+00:00,16,"{""is_historical"": [false, true]}",676
642,2025-04-25 12:19:05.922932+00:00,16,"{""is_historical"": [false, true]}",663
643,2025-04-25 15:48:46.472897+00:00,3729,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",682
644,2025-04-25 17:50:29.371577+00:00,9,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",697
645,2025-04-25 17:50:44.057486+00:00,9,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",695
646,2025-04-25 17:50:50.925007+00:00,9,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",694
647,2025-04-25 17:50:59.270016+00:00,9,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",693
648,2025-04-25 17:51:15.659927+00:00,9,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",690
649,2025-04-25 17:51:33.911660+00:00,9,"{""approval_status"": [""pending"", ""rejected""]}",696
650,2025-04-25 17:51:43.864768+00:00,9,"{""approval_status"": [""pending"", ""rejected""]}",692
651,2025-04-25 17:51:47.733304+00:00,9,"{""approval_status"": [""pending"", ""rejected""]}",691
652,2025-04-25 17:52:54.328093+00:00,9,"{""approval_status"": [""pending"", ""rejected""]}",688
653,2025-04-25 17:52:59.202268+00:00,9,"{""approval_status"": [""pending"", ""rejected""]}",687
654,2025-04-25 17:53:04.601950+00:00,9,"{""approval_status"": [""pending"", ""rejected""]}",686
655,2025-04-25 17:53:10.583861+00:00,9,"{""approval_status"": [""pending"", ""rejected""]}",685
656,2025-04-25 17:53:21.678299+00:00,9,"{""approval_status"": [""pending"", ""rejected""]}",684
657,2025-04-25 17:53:25.175162+00:00,9,"{""approval_status"": [""pending"", ""rejected""]}",683
658,2025-04-25 17:54:19.440597+00:00,9,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",699
659,2025-04-25 20:20:52.252950+00:00,9,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",700
660,2025-04-25 21:17:10.958975+00:00,9,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",701
661,2025-04-26 01:31:24.104694+00:00,9,"{""is_historical"": [false, true]}",701
662,2025-04-26 15:49:23.550903+00:00,3729,"{""is_visible"": [true, false]}",619
663,2025-04-26 15:49:23.733121+00:00,3729,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",703
664,2025-04-26 23:10:39.268567+00:00,3729,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",704
665,2025-04-27 07:10:20.554927+00:00,1,"{""is_historical"": [false, true]}",652
666,2025-04-27 18:19:38.603448+00:00,27747,"{""is_historical"": [false, true]}",669
667,2025-04-27 21:18:21.570097+00:00,9,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",706
668,2025-04-27 23:08:34.830043+00:00,16,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",707
669,2025-04-27 23:17:10.269096+00:00,9,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",708
670,2025-04-28 05:25:20.790491+00:00,1,"{""is_historical"": [false, true]}",708
671,2025-04-28 16:18:20.732707+00:00,9,"{""approval_status"": [""pending"", ""rejected""]}",711
672,2025-04-28 16:18:24.713968+00:00,9,"{""approval_status"": [""pending"", ""rejected""]}",710
673,2025-04-28 16:18:29.189568+00:00,9,"{""approval_status"": [""pending"", ""rejected""]}",709
674,2025-04-28 16:55:01.799391+00:00,9,"{""approval_status"": [""pending"", ""rejected""]}",712
675,2025-04-28 18:05:34.308481+00:00,9,"{""approval_status"": [""pending"", ""rejected""]}",713
676,2025-04-28 20:46:25.145666+00:00,9,"{""approval_status"": [""pending"", ""rejected""]}",717
677,2025-04-28 20:46:34.803644+00:00,9,"{""approval_status"": [""pending"", ""rejected""]}",715
678,2025-04-28 20:46:42.646254+00:00,9,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",716
679,2025-04-28 20:46:53.792688+00:00,9,"{""approval_status"": [""pending"", ""rejected""]}",714
680,2025-04-28 22:55:21.210734+00:00,1,"{""is_historical"": [false, true]}",706
681,2025-04-28 22:56:04.542656+00:00,9,"{""approval_status"": [""pending"", ""rejected""]}",718
682,2025-04-29 17:35:52.252955+00:00,27127,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",726
683,2025-04-29 20:38:35.382472+00:00,27129,"{""is_visible"": [true, false]}",726
684,2025-04-29 20:38:35.451834+00:00,27129,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",730
685,2025-04-29 21:15:47.998598+00:00,27129,"{""is_visible"": [true, false]}",730
686,2025-04-29 21:15:48.018371+00:00,27129,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",732
687,2025-04-30 18:59:02.967247+00:00,3729,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",734
688,2025-04-30 18:59:13.839620+00:00,3729,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",735
689,2025-04-30 22:14:23.830011+00:00,2255,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",738
690,2025-04-30 22:16:13.587496+00:00,2255,"{""geo_event_id"": [null, 47353]}",739
691,2025-04-30 22:16:26.411487+00:00,2255,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",739
692,2025-04-30 23:10:21.318425+00:00,1,"{""is_historical"": [false, true]}",677
693,2025-05-01 02:21:57.258907+00:00,9,"{""is_historical"": [false, true]}",738
694,2025-05-01 02:22:16.538316+00:00,9,"{""is_historical"": [false, true]}",739
695,2025-05-01 04:55:21.638740+00:00,1,"{""is_historical"": [false, true]}",735
696,2025-05-02 00:21:50.764973+00:00,9,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",743
697,2025-05-02 07:55:21.675751+00:00,1,"{""is_historical"": [false, true]}",743
